case_id	milestone	coverage_id	route	label	category	expected_path	block_id	cable_id	anchor	face_parts	facades	fallback_reason	expected_connections	expected_triangles	block_state	drive_inventory	drive_models	drive_led	support_floor	air_gap	glass_base_selection	glass_faces	painted_color_ordinal	crafting_faces	static_policy	paint_dots_sha256	pylon_axis_position	expected_stock_triangles	native_part_group	installed_face	plane_mask	p2p_frequency_unsigned	facade_mask	native_endpoints	expected_geometry_signature	expected_nonlighting_attribute_signature	effective_overlay_path	effective_overlay_connections	effective_overlay_triangles	effective_overlay_material_triangles	effective_overlay_geometry_signature	effective_overlay_nonlighting_attribute_signature
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	442 100 322	down:expandedae:exp_encoding_terminal@3	none	-	-	68	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	down	-	-	-	-	4151321e4b15f98cba939fc7aff805fb75d4cadfec9f37a0d44f83e1ee12b45b	5d4d269a57f3ec0b6044c2db7bbb16a5443c6da13fb648e5b8d21c5a8c667c9f	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	444 100 322	up:expandedae:exp_encoding_terminal@0	none	-	-	68	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	up	-	-	-	-	a980109eb806f9f2fc712585b17593cf6de975713c2ab35a8b45655cf00e3ae2	06b0e6a919fcd863f69ffb161691c46ce7f8343c48f4cd3cec2d8e0611b10676	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	446 100 322	up:expandedae:exp_encoding_terminal@1	none	-	-	68	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	up	-	-	-	-	bcf84b46767e1645a4f8a2cf3a3b33a10f7e8b3abd6b7da171921e33c67c15f3	6fe2b762926b709d1dfbb1ec1b1ac16d245bb8e91b8bb46df19ccf1b38656ce6	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	424 100 324	up:expandedae:exp_encoding_terminal@2	none	-	-	68	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	up	-	-	-	-	d9d7cbfb10f89b5e67a27ef6201fe4f38fbb68d2a6636aa62b86d0ba71792c77	35677dd0877e054a67e9aee65c9e640351269bf63aff82e40af85aa1fd2c8a25	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	426 100 324	up:expandedae:exp_encoding_terminal@3	none	-	-	68	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	up	-	-	-	-	65d7db5994b705d8eb89a17381c6d143bcec7b8002a884235f56ae6dece1043e	e3465a56222b0871ab53524b7e93f62ce480928ef6717a19f59528d683955976	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	428 100 324	north:expandedae:exp_encoding_terminal@0	none	-	-	68	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	north	-	-	-	-	40a771e202e5c57a93a8576f4891cb0168b1dcfda068de2ce05765957ea4ccd4	a7321f7d000f4e4ed06a170a5f034335caf6819ef4e8f27244bae82dcca60309	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	430 100 324	north:expandedae:exp_encoding_terminal@1	none	-	-	68	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	north	-	-	-	-	1e41f158f83886d94e36dee07873762977bfe35e6d8e40cfc02337a7612ace13	880764dd3f34c5ad740dfdabefac931826408fb49b837ae0def390c5679fcbbe	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	432 100 324	north:expandedae:exp_encoding_terminal@2	none	-	-	68	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	north	-	-	-	-	369790ba5dc6bc7cd664021da5b15bd84a26143b6e56240c4f30cb1a602d1497	375122cfc575ff51c51e2cb49bfd3356d7743350c51100d46153cd28f5bbf276	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	434 100 324	north:expandedae:exp_encoding_terminal@3	none	-	-	68	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	north	-	-	-	-	40555ce24e967ded63fbe0e1db5396d6455eb2a254e0b8aaabded26e2bd98a0a	b41d9768c65b9d3013866b30818a1fa7c88d34c951a4d1a6d47be9a4bfe5cb54	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	436 100 324	south:expandedae:exp_encoding_terminal@0	none	-	-	68	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	south	-	-	-	-	ca7626745ffb447f094b38fb5ab904bab9a3026a78621734d27c1cce611c3a0a	7413eb5eef9118fa8598540190636d5de06965e2e626255513b5f9d400f4e12b	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	438 100 324	south:expandedae:exp_encoding_terminal@1	none	-	-	68	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	south	-	-	-	-	c0f505bc6c16823eed394fd975116502c8bd742b3424bc11bca6bc4d8cde28e5	161574594bdad43eb79d195f46493ccda743eb31ffd3751c6b026841e4b4c9b9	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	440 100 324	south:expandedae:exp_encoding_terminal@2	none	-	-	68	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	south	-	-	-	-	bf4307d70ba93f3356689730601dcf842d28cb8caefc413cdb68c189aa1ed2be	f5c8f62a07d68adc04c9d50c29cca35edbb96761ba054fd7b724bc627a415a50	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	442 100 324	south:expandedae:exp_encoding_terminal@3	none	-	-	68	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	south	-	-	-	-	21ec9ca1e12dc3e720327eddda886b8144df26ae33e5fa9b097eb6aa5e22c787	4d9b7b3e70097185ecc31777e579069ef0cbe280f6291835df42a059f47a880f	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	444 100 324	west:expandedae:exp_encoding_terminal@0	none	-	-	68	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	west	-	-	-	-	b65ad7f9c7c6341e350af1441c3d7acf31d3c184500ea4843031ca7ee6412840	a23d6273b2d038d3a663f70bcf5ffc9555b22652e5a979ba986119ed8b959daf	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	446 100 324	west:expandedae:exp_encoding_terminal@1	none	-	-	68	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	west	-	-	-	-	e0f6f5acc88ca053416db7b8d201b97e9ee5f5f269807a9d757fd49beb5bab08	8cb77cac88370cbe3c1ccc9dbf2cce84f00a670c747fafef0bd841c9b3d7f198	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	424 100 326	west:expandedae:exp_encoding_terminal@2	none	-	-	68	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	west	-	-	-	-	5267d475459b9feeba8f271536375b9e36c58a6da8122f2907b07bd6ab986152	6c97381960ce4f85a734e32deba69ba398abc00f538a38051307a8feb8429e2c	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	426 100 326	west:expandedae:exp_encoding_terminal@3	none	-	-	68	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	west	-	-	-	-	218266e50298ab623862dbe0727f2e7eee2b4932620d13c1bc6c3f284be9dba7	a08e639d43c1f158e4fae77001a1f9a86ade453b334037c17f7752518b4f9963	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	428 100 326	east:expandedae:exp_encoding_terminal@0	none	-	-	68	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	east	-	-	-	-	b8255233c392f5f1f77b90724a0c9a8f2be43bd49f5f8180ea6f2d9dfa2726e4	77f2defd258632005f0f4a155f85d0ca547458477e1cec98e5686936c66b9cb2	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	430 100 326	east:expandedae:exp_encoding_terminal@1	none	-	-	68	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	east	-	-	-	-	f49c709a02249685c37bb70f0e0c0200b73268565bf88d12e050e525f6ee4350	cc8360cd07e7585c370f498eb10a82904234676d1dfeaafa603610c8c85a6545	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	432 100 326	east:expandedae:exp_encoding_terminal@2	none	-	-	68	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	east	-	-	-	-	3e9763fd8cda31a8f6799a27ea44c9d6c826d173280b9731c4952c96e860ed9e	2926545070f14e08af7e33a4f26474040b8ad0e0615bce43fc5e7e84d8bca2f4	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	434 100 326	east:expandedae:exp_encoding_terminal@3	none	-	-	68	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	east	-	-	-	-	d11f4aa394e34ff6d46a2e9086a796533f049fede63d72ba08d3c32ddbb29492	58b19434ae41f06d95bdb154fa953c73b890fed15175788d34267602a7bbf663	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	custom-m45	expandedae:exp_pattern_provider	-	424 100 330	none	none	-	-	12	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4946aa8af57f28d30b1c5a5e2598a834799e109ae8444ddd61d1e08739d56968	122686f4ce42bd2e0147abfa40d5cb574abb6023d17306c323ee516eea7e5e23	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	stock-fallback-m45	expandedae:colorable_drive	-	424 100 334	none	none	upstream-colorable-drive-world-visual-unavailable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	stock-fallback-m45	expandedae:colorable_drive	-	426 100 334	none	none	upstream-colorable-drive-world-visual-unavailable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	stock-fallback-m45	expandedae:colorable_drive	-	428 100 334	none	none	upstream-colorable-drive-world-visual-unavailable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	stock-fallback-m45	expandedae:colorable_drive	-	430 100 334	none	none	upstream-colorable-drive-world-visual-unavailable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	stock-fallback-m45	expandedae:colorable_drive	-	432 100 334	none	none	upstream-colorable-drive-world-visual-unavailable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	stock-fallback-m45	expandedae:colorable_drive	-	434 100 334	none	none	upstream-colorable-drive-world-visual-unavailable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	stock-fallback-m45	expandedae:colorable_drive	-	436 100 334	none	none	upstream-colorable-drive-world-visual-unavailable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	stock-fallback-m45	expandedae:colorable_drive	-	438 100 334	none	none	upstream-colorable-drive-world-visual-unavailable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	stock-fallback-m45	expandedae:colorable_drive	-	440 100 334	none	none	upstream-colorable-drive-world-visual-unavailable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	stock-fallback-m45	expandedae:colorable_drive	-	442 100 334	none	none	upstream-colorable-drive-world-visual-unavailable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	stock-fallback-m45	expandedae:colorable_drive	-	444 100 334	none	none	upstream-colorable-drive-world-visual-unavailable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	stock-fallback-m45	expandedae:colorable_drive	-	446 100 334	none	none	upstream-colorable-drive-world-visual-unavailable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	stock-fallback-m45	expandedae:colorable_drive	-	448 100 334	none	none	upstream-colorable-drive-world-visual-unavailable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	stock-fallback-m45	expandedae:colorable_drive	-	450 100 334	none	none	upstream-colorable-drive-world-visual-unavailable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	stock-fallback-m45	expandedae:colorable_drive	-	452 100 334	none	none	upstream-colorable-drive-world-visual-unavailable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	stock-fallback-m45	expandedae:colorable_drive	-	454 100 334	none	none	upstream-colorable-drive-world-visual-unavailable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ae2-m45-03	M4	m45-cumulative-review	expandedae	Expanded AE complete crafting, IO-port Z rotations, parts, and fallback controls	complete-profile-and-failure-isolation	stock-fallback-m45	expandedae:colorable_drive	-	456 100 334	none	none	upstream-colorable-drive-world-visual-unavailable	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ae2-m45-04	M5	m45-cumulative-review	megacells	MEGA Cells crafting, parts, Cell Dock, and all Drive-cell identities	complete-megacells-static-world-profile	custom-m45	megacells:mega_crafting_unit	-	336 100 344	none	none	-	-	24	{"formed":"true","powered":"false"}	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	d9a050e708ee080ba631f98b64e8b9e7135d148a369d86af4143e96c30b7540f	f8ee62d45ab44cde75f757eea6bab7b9d7c7012d8cb457050d41c141aeb4b6f5	-	-	-	-	-	-
ae2-m45-04	M5	m45-cumulative-review	megacells	MEGA Cells crafting, parts, Cell Dock, and all Drive-cell identities	complete-megacells-static-world-profile	custom-m45	megacells:mega_crafting_accelerator	-	337 100 344	none	none	-	-	12	{"formed":"true","powered":"false"}	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	92b4eb486bdd9c03e5e60fe492a6435af1098b151560bcaf9d10dc06166152fe	8377090942a63c2daa08995e05abda9ae29e80e3a585dc0477a6ede6f018d4a4	-	-	-	-	-	-
ae2-m45-04	M5	m45-cumulative-review	megacells	MEGA Cells crafting, parts, Cell Dock, and all Drive-cell identities	complete-megacells-static-world-profile	custom-m45	megacells:1m_crafting_storage	-	338 100 344	none	none	-	-	30	{"formed":"true","powered":"false"}	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	46992041e82a389f585cdcf22116fec6343928401f59bb40948558cb128f15a5	7cf6e0a4fe84799e9d884a596e4621435e2d1e1391d141faf35bb488ce20156f	-	-	-	-	-	-
ae2-m45-04	M5	m45-cumulative-review	megacells	MEGA Cells crafting, parts, Cell Dock, and all Drive-cell identities	complete-megacells-static-world-profile	custom-m45	megacells:4m_crafting_storage	-	336 100 345	none	none	-	-	12	{"formed":"true","powered":"false"}	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	13b38973b818e785ba1443d5126b030e563ffaec9a5ac1abb9770633872b46d8	5ad7e88ce1573f54beb65a636408bec13a7c97cd87dc0c5adcf07db26b5ff61a	-	-	-	-	-	-
ae2-m45-04	M5	m45-cumulative-review	megacells	MEGA Cells crafting, parts, Cell Dock, and all Drive-cell identities	complete-megacells-static-world-profile	custom-m45	megacells:16m_crafting_storage	-	337 100 345	none	none	-	-	4	{"formed":"true","powered":"false"}	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6b72f5bad8a1d4e35e0a4aa101fdbc7b3c04b8b32045846274e3732674da194a	1f327eb602478f0d85a2535bc8c272f821916b513916a07e8810260360c9c335	-	-	-	-	-	-
ae2-m45-04	M5	m45-cumulative-review	megacells	MEGA Cells crafting, parts, Cell Dock, and all Drive-cell identities	complete-megacells-static-world-profile	custom-m45	megacells:64m_crafting_storage	-	338 100 345	none	none	-	-	12	{"formed":"true","powered":"false"}	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	bf0215db23b797d5ca8fe3a76262f9dcc5784cfaa1c750b3365a61be0d48f3f3	18fbf0b7c0ffb20b8033b3d093e8e0beee6c661003903ab845eeb1227e53d5a7	-	-	-	-	-	-
ae2-m45-04	M5	m45-cumulative-review	megacells	MEGA Cells crafting, parts, Cell Dock, and all Drive-cell identities	complete-megacells-static-world-profile	custom-m45	megacells:256m_crafting_storage	-	336 100 346	none	none	-	-	30	{"formed":"true","powered":"false"}	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5fb1cae46b83cce8667520675e07cdcdb402a810e98bd73d1e655914b6905436	4a6669d05bc98ed2bfd14c75e2e318d7bdfa2e0de8b3d54320de4a85853a976a	-	-	-	-	-	-
ae2-m45-04	M5	m45-cumulative-review	megacells	MEGA Cells crafting, parts, Cell Dock, and all Drive-cell identities	complete-megacells-static-world-profile	custom-m45	megacells:mega_crafting_monitor	-	337 100 346	none	none	-	-	8	{"facing":"north","formed":"true","powered":"false","spin":"0"}	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	05d54092996e5089531bbbe0876d0eea842177672ac74b6b09a2221cbd85e6e6	0111272034f58e141128f21fea61124a8b5705e680df14906c4558031a06f711	-	-	-	-	-	-
ae2-m45-04	M5	m45-cumulative-review	megacells	MEGA Cells crafting, parts, Cell Dock, and all Drive-cell identities	complete-megacells-static-world-profile	custom-m45	megacells:mega_crafting_unit	-	465 100 312	none	none	-	-	8	{"formed":"true","powered":"false"}	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	51a460bb7d0b9f1b281d83e721e2bbd14f75a27088c4e18cca5c48815e5c78a6	b17692715df3c2a448898eb7c7f559465ab4a3de1add1105af6eeaba35716483	-	-	-	-	-	-
ae2-m45-04	M5	m45-cumulative-review	megacells	MEGA Cells crafting, parts, Cell Dock, and all Drive-cell identities	complete-megacells-static-world-profile	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	344 100 344	north:megacells:cell_dock@0#empty-cell	none	-	-	74	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	north	-	-	-	-	7547ac5d2be36747d9ea2a0e7418dc480586c96833140c2de1a6fdfd134912f5	80add3e88943cf0d593345464d7aafa40abfe94711b5f180b011dba2bd407bf3	-	-	-	-	-	-
ae2-m45-04	M5	m45-cumulative-review	megacells	MEGA Cells crafting, parts, Cell Dock, and all Drive-cell identities	complete-megacells-static-world-profile	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	346 100 344	down:megacells:cell_dock@0#cell=megacells:bulk_item_cell	none	-	-	100	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	down	-	-	-	-	ec8300f2e3f4cf9306a0d9ae7b4974919c3ecf111e53c8d3161c5357eb0d436f	6b3aec207aaab1403501dca4254e8f79fee8a7cc71df55da37eced7ceca05b6b	-	-	-	-	-	-
ae2-m45-04	M5	m45-cumulative-review	megacells	MEGA Cells crafting, parts, Cell Dock, and all Drive-cell identities	complete-megacells-static-world-profile	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	348 100 344	up:megacells:cell_dock@1#cell=megacells:chemical_storage_cell_16m	none	-	-	106	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	up	-	-	-	-	c5eb45b1517a9228c159439e9a008d69a98b3af390011c25684a7f1a32872b72	2c58bc75179601e5ad109e87d5936cc62370e6751a11451fdb282e1f77ef440f	-	-	-	-	-	-
ae2-m45-04	M5	m45-cumulative-review	megacells	MEGA Cells crafting, parts, Cell Dock, and all Drive-cell identities	complete-megacells-static-world-profile	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	350 100 344	north:megacells:cell_dock@2#cell=megacells:chemical_storage_cell_1m	none	-	-	106	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	north	-	-	-	-	c74cc07404eb68f6ecacfdea8b02b814873ded90b9253fe1d0edb0596d32bc84	3a2990cf9e2ae53887b0c004eaa6c1dba4c72ce6f489ac9b9ed359cdb81b391c	-	-	-	-	-	-
ae2-m45-04	M5	m45-cumulative-review	megacells	MEGA Cells crafting, parts, Cell Dock, and all Drive-cell identities	complete-megacells-static-world-profile	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	352 100 344	south:megacells:cell_dock@3#cell=megacells:chemical_storage_cell_256m	none	-	-	106	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	south	-	-	-	-	2b6b124408276d2f54a34776d4a72be896e2287272d55d7fc29a944a0ff5f8e5	d03f53f3aff20f236fc440f02c29f4957b69e1be9ce176c1a82f599c6b42e1a9	-	-	-	-	-	-
ae2-m45-04	M5	m45-cumulative-review	megacells	MEGA Cells crafting, parts, Cell Dock, and all Drive-cell identities	complete-megacells-static-world-profile	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	354 100 344	west:megacells:cell_dock@0#cell=megacells:chemical_storage_cell_4m	none	-	-	106	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	west	-	-	-	-	0c0240b64a05ed4ca1aef70699f36d319c2b6fd68d5df78695a1ae4ea52b13dd	4cd7548ce4931674256edcbaf26ba43055519fdbdef729c7a7da1338cab0aa87	-	-	-	-	-	-
ae2-m45-04	M5	m45-cumulative-review	megacells	MEGA Cells crafting, parts, Cell Dock, and all Drive-cell identities	complete-megacells-static-world-profile	custom-m45	ae2:cable_bus	ae2:fluix_covered_cable	356 100 344	east:megacells:cell_dock@1#cell=megacells:chemical_storage_cell_64m	none	-	-	106	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	east	-	-	-	-	ab4e25a7536cd60e90306fcada201d2fdfaeb95845f356ada7d0cee78c95564d	c9a3373a650f3e5a1df0cc75bfa32dddb94487cd1bc6aede82ab91c8e93b10d8	-	-	-	-	-	-
